# This file contains the ZAMS for Z = 0.006 environments.
# I am using Vega magnitudes and present absolute magnitudes.
# I am adding both the estimates from blackbodies and from Kurucz models.
# The stellar properties for the ZAMS come from my grid_006 single star evolutionary grid.
# The Kurucz models I am using are for 10^-0.5 solar = 0.3Zsun ~ 0.004.
# The Kurucz grid is called fm05k2odfnew.pck.
# I have interpolated the Kurucz spectral models over the Teff and logg 
# to get the most accurate magnitudes. I used the properties from the evolutionary models for this.
Minit 	 UVW2_BB 	 UVW2_spec 	 UVM2_BB 	 UVM2_spec 	 UVW1_BB 	 UVW1_spec 	 U_BB 	 U_spec 	 B_BB 	 B_spec 	 V_BB 	 V_spec 	 I_BB 	 I_spec 	 J_BB 	 J_spec 	 H_BB 	 H_spec 	 Ks_BB 	 Ks_spec
36.67 	 -7.873832147666809 	 -7.8089424235676095 	 -7.679910327166271 	 -7.582431107071777 	 -7.419452869824465 	 -7.322665151758753 	 -6.1211017040153965 	 -5.948640909455737 	 -4.878736166641058 	 -4.723057583134249 	 -4.587662255048299 	 -4.409144507851454 	 -4.300653275815664 	 -4.092405953797255 	 -3.886205736069601 	 -3.6901540263356174 	 -3.783666387725186 	 -3.5515787175855773 	 -3.6844424187078024 	 -3.447093271976973
40.54 	 -8.051344016161226 	 -7.971681968838148 	 -7.853266873572919 	 -7.74242977449061 	 -7.590741307249701 	 -7.481791912158728 	 -6.283460623673008 	 -6.103887463816591 	 -5.03825881896501 	 -4.874638805681604 	 -4.744499692193652 	 -4.559321380626049 	 -4.454367592275644 	 -4.241552917412647 	 -4.037671071786091 	 -3.8381767335994086 	 -3.9341302573637793 	 -3.699325469932275 	 -3.8341979750244364 	 -3.5943537914279595
44.82 	 -8.226875108767956 	 -8.133597365855698 	 -8.025041227031993 	 -7.901993930917462 	 -7.760659390624259 	 -7.6405142831530455 	 -6.445298462988486 	 -6.259266299082076 	 -5.19753204306121 	 -5.026661798064868 	 -4.90134284959235 	 -4.710128783938178 	 -4.608382138709825 	 -4.39146673501109 	 -4.189646700040279 	 -3.987053032923092 	 -4.085197323326353 	 -3.8479782344762894 	 -3.984622178703521 	 -3.7425553458692464
49.55 	 -8.398301818357597 	 -8.292036407626913 	 -8.192901094601572 	 -8.05826382770649 	 -7.926768544586328 	 -7.795941158155505 	 -6.603728952042111 	 -6.411522100433534 	 -5.353526935617532 	 -5.1757345647911155 	 -5.055028097910722 	 -4.858069452932183 	 -4.759376924805155 	 -4.5385325988020595 	 -4.338700346031712 	 -4.133078830082029 	 -4.233385410432916 	 -3.9937252339384397 	 -4.1321976016924875 	 -3.887917919495392
54.78 	 -8.565819241361348 	 -8.447629318256542 	 -8.357185354929282 	 -8.211954299005077 	 -8.089475655450153 	 -7.948861332624557 	 -6.75946957452706 	 -6.561633554485059 	 -5.507059083708338 	 -5.322954930499336 	 -5.2064644101489765 	 -5.004276601825249 	 -4.908370095047767 	 -4.683953192387252 	 -4.4859292737725545 	 -4.277537788552278 	 -4.379827174297515 	 -4.137916618146057 	 -4.278081996024973 	 -4.031774922794989
60.56 	 -8.730294839042323 	 -8.601317488539122 	 -8.51879660446383 	 -8.364012971549128 	 -8.249697375543693 	 -8.100276570872317 	 -6.913514302940085 	 -6.7106784766593774 	 -5.659146529294656 	 -5.46943175654619 	 -5.356693131122966 	 -5.14987433648085 	 -5.056430665870034 	 -4.828903169918841 	 -4.632422936509416 	 -4.421674019544106 	 -4.525621329829302 	 -4.2818353355046055 	 -4.423380692404271 	 -4.175409095212594
66.95 	 -8.890855620281364 	 -8.751686031276938 	 -8.676657702620625 	 -8.51285527048405 	 -8.40625540803582 	 -8.248524912049902 	 -7.064245752235584 	 -6.8566881138614395 	 -5.808032459503687 	 -5.613038517678753 	 -5.503825363023767 	 -5.292644380003592 	 -5.201516020849448 	 -4.971053481031637 	 -4.776027943105366 	 -4.56305725202956 	 -4.668565132886807 	 -4.423012162630667 	 -4.5658560302858735 	 -4.316315922049703
74.01 	 -9.04732821842675 	 -8.898418323967922 	 -8.830539044188953 	 -8.658116812196319 	 -8.558891984998956 	 -8.393215515910587 	 -7.2112852729753385 	 -6.999183179922718 	 -5.953299784210589 	 -5.7532506642499746 	 -5.6474076356802705 	 -5.432037298624325 	 -5.343130390009026 	 -5.109821275112032 	 -4.916218077254736 	 -4.701071822146234 	 -4.808118814146299 	 -4.560818686623426 	 -4.70495865653675 	 -4.453856050104909
81.82 	 -9.201131316631987 	 -9.043501879649908 	 -8.982069796148796 	 -8.801952812363906 	 -8.709335945605472 	 -8.536582974613154 	 -7.3568172486910655 	 -7.140724158998001 	 -6.0972769455528555 	 -5.892780924005397 	 -5.789905595883412 	 -5.570865695202421 	 -5.483899910246095 	 -5.24814605432121 	 -5.0557358523303355 	 -4.83877152703447 	 -4.947076962866797 	 -4.698353996025697 	 -4.843520094984811 	 -4.591168801550028
90.46 	 -9.352104058662846 	 -9.186224242931377 	 -9.130896464445344 	 -8.943502422797598 	 -8.857140288742809 	 -8.677696174541849 	 -7.499979205214923 	 -7.280108815604346 	 -6.238969798311159 	 -6.030276678269081 	 -5.9302000579612555 	 -5.707693728603912 	 -5.622559539007352 	 -5.38449226403627 	 -5.193210816804808 	 -4.974526185810163 	 -5.084022070713711 	 -4.833952118543649 	 -4.98008950726737 	 -4.726555351969641
100.0 	 -9.500509485088038 	 -9.327072459686612 	 -9.277359497999383 	 -9.083310420449994 	 -9.002681417150551 	 -8.817127604870011 	 -7.641315641956324 	 -7.418022633798724 	 -6.378975932979775 	 -6.16647987690948 	 -6.06893930195403 	 -5.843298944734637 	 -5.759816987619756 	 -5.519681978167345 	 -5.329393897912503 	 -5.109198905495576 	 -5.219724440477636 	 -4.968492179063356 	 -5.1154509532014005 	 -4.860909287517854
