# This file contains the ZAMS for Z = 0.002 environments.
# I am using AB magnitudes and present absolute magnitudes.
# I am adding both the estimates from blackbodies and from Kurucz models.
# The stellar properties for the ZAMS come from my grid_002 single star evolutionary grid.
# The Kurucz models I am using are for 10^-0.1 solar = 0.1Zsun ~ 0.0014.
# The Kurucz grid is called fm10k2odfnew.pck.
# I have interpolated the Kurucz spectral models over the Teff and logg 
# to get the most accurate magnitudes. I used the properties from the evolutionary models for this.
Minit 	 UVW2_BB 	 UVW2_spec 	 UVM2_BB 	 UVM2_spec 	 UVW1_BB 	 UVW1_spec 	 U_BB 	 U_spec 	 B_BB 	 B_spec 	 V_BB 	 V_spec 	 I_BB 	 I_spec 	 J_BB 	 J_spec 	 H_BB 	 H_spec 	 Ks_BB 	 Ks_spec
14.87 	 -4.199059265029645 	 -4.251576989766236 	 -4.1007258357359175 	 -4.086027392010586 	 -4.065901808750468 	 -4.0253169991276865 	 -3.6075184993622216 	 -3.4210753579798485 	 -3.268865762128211 	 -3.1277252580160306 	 -2.8875158693781247 	 -2.711100160457022 	 -2.2077102716305226 	 -1.9667121322675565 	 -1.366036850526326 	 -1.1179063009295056 	 -0.8038806744392603 	 -0.5090916798885893 	 -0.244456554105549 	 0.05922856447805818
16.44 	 -4.433373294006639 	 -4.486276693650371 	 -4.326599231110025 	 -4.319587075322625 	 -4.287171572217705 	 -4.260817897883503 	 -3.8107574988251987 	 -3.6512891780274863 	 -3.4663028569829173 	 -3.342510305449551 	 -3.079510396093572 	 -2.9220572462117618 	 -2.3934287773779555 	 -2.1775421028831206 	 -1.5472867213858563 	 -1.3259702771372424 	 -0.9831569390080244 	 -0.7168266038969464 	 -0.42234355187985767 	 -0.1476474179562238
18.17 	 -4.659257053831433 	 -4.701178528549028 	 -4.5445745135905655 	 -4.5327615407079325 	 -4.5008982734608685 	 -4.475608793943179 	 -4.0075841610783804 	 -3.8620707476551996 	 -3.6577053494354512 	 -3.541287831620556 	 -3.2658177144831653 	 -3.1178883915418227 	 -2.573853314596311 	 -2.3747403853037694 	 -1.7235153639687133 	 -1.5226200663026552 	 -1.157530052664462 	 -0.913817735511288 	 -0.5954095350490577 	 -0.34424801651943693
20.09 	 -4.877141160487283 	 -4.8999073784445395 	 -4.7550714539583785 	 -4.728919451140521 	 -4.707482443240109 	 -4.672556609658116 	 -4.1983737226850515 	 -4.054526432671816 	 -3.8434369535414503 	 -3.7247292821055633 	 -3.446791836982004 	 -3.29871228258221 	 -2.7493278162521517 	 -2.556880683690173 	 -1.8950607348847635 	 -1.705181961803702 	 -1.3273357371145413 	 -1.0970507389366673 	 -0.7639888204784238 	 -0.5273179248421915
22.21 	 -5.08996770109503 	 -5.090061925279277 	 -4.961209839676259 	 -4.91606712108427 	 -4.910124069996053 	 -4.859635141840889 	 -4.386705508954606 	 -4.236442322499209 	 -4.027195184344177 	 -3.899837745799531 	 -3.626242762461469 	 -3.4713871055295815 	 -2.923793664549952 	 -2.729761260720989 	 -2.065959472078892 	 -1.8781162508925575 	 -1.4966532670048465 	 -1.2703657224623308 	 -0.9321909299891109 	 -0.7004153698772568
24.55 	 -5.295334620330476 	 -5.272244072868139 	 -5.160347696302441 	 -5.09509799097712 	 -5.1060437656035464 	 -5.038092343618298 	 -4.56928707923086 	 -4.40926785148486 	 -4.205520921614536 	 -4.067018135347459 	 -3.800555601838973 	 -3.6362448066037008 	 -3.093456948134821 	 -2.8939501937430694 	 -2.232290824703439 	 -2.041758640944082 	 -1.6615060811624127 	 -1.4339942240232424 	 -1.096000102996291 	 -0.8636586700724023
27.14 	 -5.494422360261392 	 -5.449072241997765 	 -5.353696985807222 	 -5.268814855379709 	 -5.296460850824135 	 -5.2109179941459445 	 -4.747405797175955 	 -4.57651240594044 	 -4.3797212790295195 	 -4.229330911649432 	 -3.9710570240908267 	 -3.7964200963065906 	 -3.259667970905389 	 -3.052899962703217 	 -2.3954230006650024 	 -2.199671786872073 	 -1.8232706483284429 	 -1.5916267883229134 	 -1.2567987689335474 	 -1.0207641687916826
30.01 	 -5.688346559982767 	 -5.6224797850871076 	 -5.542389210976052 	 -5.439351706733689 	 -5.482506484390211 	 -5.380420836800339 	 -4.922228092941787 	 -4.74089015677176 	 -4.5509721893557895 	 -4.389244108311244 	 -4.138932887955182 	 -3.9544515044988975 	 -3.423625119120806 	 -3.209596675658584 	 -2.5565643547425076 	 -2.355139731876439 	 -1.9831600682623969 	 -1.746755024636777 	 -1.4158035084515337 	 -1.1753559881266915
33.17 	 -5.877165096318977 	 -5.792487875948753 	 -5.726421563501307 	 -5.60674794503663 	 -5.664139889167977 	 -5.546736018634526 	 -5.093584611556783 	 -4.902606117840415 	 -4.719061971733007 	 -4.546825690629544 	 -4.303932384620074 	 -4.110398477215163 	 -3.585033085760738 	 -3.36425564263161 	 -2.715388489994398 	 -2.5085120214931207 	 -2.140834405740174 	 -1.8998424102675764 	 -1.5726649355808004 	 -1.327840366690376
36.67 	 -6.060871249934291 	 -5.958959108808566 	 -5.905733302828484 	 -5.770853288257052 	 -5.841267470307747 	 -5.709743106920746 	 -5.261267344036814 	 -5.0614853568681255 	 -4.883745177409376 	 -4.701863973290909 	 -4.465775369778801 	 -4.263991056441895 	 -3.7435721806928335 	 -3.5166572536394036 	 -2.871547994137357 	 -2.6596366561131166 	 -2.295934145453675 	 -2.0505868523034074 	 -1.7270150730671785 	 -1.4781021446163176
